card_id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability
EX1_590e,NEUTRAL,ENCHANTMENT,Shadows of M'uru,EXPERT1,This minion has consumed Divine Shields and has increased Attack and Health.,,,,COMMON,,,,,,,,
AT_132_SHAMANa,SHAMAN,MINION,Healing Totem,TGT,"At the end of your turn, restore 1 Health to all friendly minions.",0.0,0.0,2.0,,,,,,,,,
LOEA09_1H,NEUTRAL,HERO,Lord Slitherspear,LOE,,,,30.0,,,,,,,,,
CS2_017o,DRUID,ENCHANTMENT,Claws,CORE,Your hero has +1 Attack this turn.,,,,,,,,,,,,
GVG_023a,NEUTRAL,ENCHANTMENT,Extra Sharp,GVG,+1 Attack.,,,,,,,,,,,,
CS2_117,NEUTRAL,MINION,Earthen Ring Farseer,EXPERT1,<b>Battlecry:</b> Restore 3 Health.,3.0,3.0,3.0,COMMON,1.0,"He can see really far, and he doesn't use a telescope like those filthy pirates.",,,,Restore 3 Health.,,
LOEA01_11he,NEUTRAL,ENCHANTMENT,Heroic Mode,LOE,+3/+3 if Phaerix controls the Rod.,,,,,,,,,,,,
EX1_565,SHAMAN,MINION,Flametongue Totem,CORE,Adjacent minions have +2 Attack.,2.0,0.0,3.0,COMMON,1.0,Totemsmiths like to use the rarest woods for their totems.  There are even rumors of totems made of Ironbark Protectors.,TOTEM,Unlocked at Level 4.,Unlocked at Level 43.,,,
EX1_603,WARRIOR,MINION,Cruel Taskmaster,EXPERT1,<b>Battlecry:</b> Deal 1 damage to a minion and give it +2 Attack.,2.0,2.0,2.0,COMMON,1.0,"""I'm going to need you to come in on Sunday."" - Cruel Taskmaster",,,,Deal 1 damage and grant +2 Attack.,,
TB_KTRAF_7,NEUTRAL,MINION,Heigan the Unclean,TB,"At the end of your turn, deal 4 damage to a  random enemy.",3.0,4.0,5.0,LEGENDARY,,,,,,,,
BRMA09_5,NEUTRAL,HERO_POWER,Dismount,BRM,"<b>Hero Power</b>
Summon Gyth. Get a new Hero Power.",4.0,,,,,,,,,,,
CFM_699e,NEUTRAL,ENCHANTMENT,Seadevil Enchant,GANGS,,,,,,,,,,,,,
LOE_030e,NEUTRAL,ENCHANTMENT,Hollow,LOE,Stats copied.,,,,,,,,,,,,
BRMA09_3Ht,NEUTRAL,MINION,Old Horde Orc,BRM,<b>Taunt</b>,1.0,2.0,2.0,,,,,,,,,
GVG_017,HUNTER,SPELL,Call Pet,GVG,"Draw a card.
If it's a Beast, it costs (4) less.",2.0,,,RARE,1.0,Real hunters tame hungry crabs.,,,,,,
TB_CoOpv3_009e,NEUTRAL,ENCHANTMENT,Going Nova,TB,It's about to blow!,,,,,,,,,,,,
CFM_621t10,NEUTRAL,SPELL,Netherbloom,GANGS,Summon a 2/2 Demon.,1.0,,,,,,,,,,,
EX1_382,PALADIN,MINION,Aldor Peacekeeper,EXPERT1,<b>Battlecry:</b> Change an enemy minion's Attack to 1.,3.0,3.0,3.0,RARE,1.0,The Aldor hate two things: the Scryers and smooth jazz.,,,,Change Attack to 1.,,
BRMA14_10,NEUTRAL,HERO_POWER,Activate!,BRM,"<b>Hero Power</b>
Activate a random Tron.",4.0,,,,,,,,,,,
EX1_581,ROGUE,SPELL,Sap,CORE,Return an enemy minion to your opponent's hand.,2.0,,,FREE,1.0,Rogues love sappy movies.,,Unlocked at Level 1.,Unlocked at Level 40.,,,
AT_013,PRIEST,SPELL,Power Word: Glory,TGT,"Choose a minion. Whenever it attacks, restore 4 Health to
your hero.",1.0,,,COMMON,1.0,The promise of glory is a powerful tool to get minions to do your bidding.  Only slightly less powerful than the promise of an ice cream bar!,,,,,,
GVG_068a,NEUTRAL,ENCHANTMENT,Metabolized Magic,GVG,Increased Attack.,,,,,,,,,,,,
BRMA02_2,NEUTRAL,HERO_POWER,Jeering Crowd,BRM,"<b>Hero Power</b>
Summon a 1/1 Spectator with <b>Taunt</b>.",1.0,,,,,,,,,,,
EX1_287,MAGE,SPELL,Counterspell,EXPERT1,"<b>Secret:</b> When your opponent casts a spell, <b>Counter</b> it.",3.0,,,RARE,1.0,What's the difference between a mage playing with Counterspell and a mage who isn't?  The mage who isn't is getting Pyroblasted in the face.,,,,,,
TB_LevelUp_001,NEUTRAL,HERO_POWER,Level Up!,TB,Level up all the spells in your hand and deck.,2.0,,,,,,,,,,,
BRMA09_1H,NEUTRAL,HERO,Rend Blackhand,BRM,,,,30.0,,,,,,,,,
LOEA07_24,NEUTRAL,MINION,Spiked Decoy,LOE,"<b>Taunt</b>
Can't attack.",1.0,3.0,6.0,,,,MECHANICAL,,,,,
NAX15_04,NEUTRAL,HERO_POWER,Chains,NAXX,"<b>Hero Power</b>
Take control of a random enemy minion until end of turn.",8.0,,,,,,,,,,,
CFM_623,MAGE,SPELL,Greater Arcane Missiles,GANGS,Shoot three missiles at random enemies that deal $3 damage each.,7.0,,,EPIC,1.0,"Wow, and I thought Arcane Missiles was great!",,,,,,
AT_116,PRIEST,MINION,Wyrmrest Agent,TGT,"<b>Battlecry:</b> If you're holding a Dragon, gain +1 Attack and <b>Taunt</b>.",2.0,1.0,4.0,RARE,1.0,Keeping tabs on the Grand Tournament is priority #1 for the five mighty Dragonflights!,,,,,,
LOEA02_10c,HUNTER,MINION,Misha,LOE,<b>Taunt</b>,0.0,4.0,4.0,,,,BEAST,,,,,
CFM_621_m3,NEUTRAL,MINION,Kabal Demon,GANGS,,8.0,8.0,8.0,,,,DEMON,,,,,
XXX_024,NEUTRAL,MINION,Damage Reflector,CHEAT,"Whenever this minion takes damage, deal 1 damage to ALL other characters.",0.0,3.0,10.0,COMMON,,,,,,,,
EX1_393,NEUTRAL,MINION,Amani Berserker,EXPERT1,<b>Enrage:</b> +3 Attack,2.0,2.0,3.0,COMMON,1.0,"If an Amani berserker asks ""Joo lookin' at me?!"", the correct response is ""Nah, mon"".",,,,,,
EX1_570,DRUID,SPELL,Bite,EXPERT1,Give your hero +4 Attack this turn and 4 Armor.,4.0,,,RARE,1.0,Chew your food!,,,,,,
TB_PickYourFate_Confused,NEUTRAL,ENCHANTMENT,Fate,TB,Attack and Health swap at end of each turn.,,,,,,,,,,,,
TB_SPT_Minion3,NEUTRAL,MINION,Swordsman,TB,<b>Battlecry:</b> Gain Attack and Health equal to Stormwind's Attack,3.0,1.0,1.0,,,,,,,,,
AT_042a,DRUID,SPELL,Lion Form,TGT,<b>Charge</b>,0.0,,,COMMON,,,,,,,,
CS2_046,SHAMAN,SPELL,Bloodlust,CORE,Give your minions +3 Attack this turn.,5.0,,,COMMON,1.0,blaarghghLLGHRHARAAHAHHH!!,,Unlocked at Level 2.,Unlocked at Level 40.,,,
NEW1_041,NEUTRAL,MINION,Stampeding Kodo,EXPERT1,<b>Battlecry:</b> Destroy a random enemy minion with 2 or less Attack.,5.0,3.0,5.0,RARE,1.0,This Kodo is so big that he can stampede by <i>himself</i>.,BEAST,,,,,
NAX2_01H,NEUTRAL,HERO,Grand Widow Faerlina,NAXX,,,,45.0,,,,,,,,,
CFM_815,PALADIN,MINION,Wickerflame Burnbristle,GANGS,"[x]<b>Divine Shield</b>. <b>Taunt</b>.
Damage dealt by this minion
also heals your hero.",3.0,2.0,2.0,LEGENDARY,1.0,"Wickerflame spent years as a recruit for the Goons, never making the big-time because he always fired his chest-cannon too slowly.  ""Hey,"" he thought, ""maybe if I keep my beard lit on fire, I can do this faster.""  BOOM, promoted.",,,,,,
BRMA09_5Ht,NEUTRAL,MINION,Gyth,BRM,,3.0,8.0,8.0,LEGENDARY,,,DRAGON,,,,,
GVG_095,NEUTRAL,MINION,Goblin Sapper,GVG,Has +4 Attack while your opponent has 6 or more cards in hand.,3.0,2.0,4.0,RARE,1.0,"He’s not such a binge exploder anymore. These days, he only explodes socially.",,,,,,
GVG_050,WARRIOR,SPELL,Bouncing Blade,GVG,Deal $1 damage to a random minion. Repeat until a minion dies.,3.0,,,EPIC,1.0,Only goblins would think this was a good idea. Even they are starting to have their doubts.,,,,,,
XXX_103,NEUTRAL,SPELL,Add 2 to Health,CHEAT,Adds 2 health to a damaged character. Does NOT heal.,0.0,,,COMMON,,,,,,,,
XXX_018,NEUTRAL,SPELL,Destroy All Minions,CHEAT,Destroy all minions.,0.0,,,COMMON,,,,,,,,
KARA_05_01e,NEUTRAL,ENCHANTMENT,Trembling Before the Wolf,KARA,Shrunk to a 1/1.,,,,,,,,,,,,
XXX_009,NEUTRAL,SPELL,Enchant,CHEAT,Enchant a minion with an empty enchant.,0.0,,,COMMON,,,,,,,,
ds1_whelptoken,NEUTRAL,MINION,Whelp,EXPERT1,,1.0,1.0,1.0,,,,DRAGON,,,,,
LOE_017e,PALADIN,ENCHANTMENT,Watched,LOE,Stats changed to 3/3.,,,,,,,,,,,,
AT_021e,WARLOCK,ENCHANTMENT,Felrage,TGT,Increased stats.,,,,,,,,,,,,
CFM_754e,NEUTRAL,ENCHANTMENT,Smuggling,GANGS,Increased stats from Grimy Gadgeteer.,,,,,,,,,,,,
EX1_316,WARLOCK,SPELL,Power Overwhelming,EXPERT1,"Give a friendly minion +4/+4 until end of turn. Then, it dies. Horribly.",1.0,,,COMMON,1.0,We cannot even describe how horrible the death is.  It's CRAZY bad!  Maybe worse than that.  Just don't do it.,,,,,,
KAR_A01_01,NEUTRAL,HERO,Magic Mirror,KARA,,,,30.0,,,,,,,,,
OG_300,NEUTRAL,MINION,The Boogeymonster,OG,"Whenever this attacks and kills a minion, gain +2/+2.",8.0,6.0,7.0,LEGENDARY,1.0,"Has 20 years of training in classical ballet, but ALLLLLL he ever gets asked to do is boogie.",,,,,,
EX1_593,NEUTRAL,MINION,Nightblade,CORE,<b>Battlecry: </b>Deal 3 damage to the enemy hero.,5.0,4.0,4.0,FREE,1.0,"Your face is the place you'd probably least like a dagger, and where rogues are most likely to deliver them.",,,Unlocked at Druid Level 53.,,,
TB_FW_OmegaMax,NEUTRAL,MINION,Force-Tank OMEGA MAX,TB,"<b>Divine Shield.</b>
<b>Battlecry:</b> Summon six Annoy-o-Trons",10.0,10.0,10.0,COMMON,,,MECHANICAL,,,,,
AT_042t2,DRUID,MINION,Sabertooth Panther,TGT,<b>Stealth</b>,2.0,3.0,2.0,COMMON,,,BEAST,,,,,
LOEA07_03h,NEUTRAL,HERO_POWER,Flee the Mine!,LOE,Escape the Troggs!,0.0,,,,,,,,,,,
GAME_002,NEUTRAL,MINION,Avatar of the Coin,CORE,"<i>You lost the coin flip, but gained a friend.</i>",0.0,1.0,1.0,FREE,,,,,,,,
GVG_056,WARRIOR,MINION,Iron Juggernaut,GVG,"<b>Battlecry:</b> Shuffle a Mine into your opponent's deck. When drawn, it explodes for 10 damage.",6.0,6.0,5.0,LEGENDARY,1.0,"The Iron Juggernaut guards Orgrimmar and has just earned the ""Employee of the Month"" award!",MECHANICAL,,,,,
KARA_13_01,WARRIOR,HERO,Nazra Wildaxe,KARA,,,,15.0,,,,,,,,,
BRM_003e,MAGE,ENCHANTMENT,Dragon's Might,BRM,Costs (3) less this turn.,,,,,,,,,,,,
BRMA09_6,NEUTRAL,SPELL,The True Warchief,BRM,Destroy a Legendary minion.,1.0,,,,,,,,,,,
AT_035,ROGUE,SPELL,Beneath the Grounds,TGT,"Shuffle 3 Ambushes into your opponent's deck. When drawn, you summon a 4/4 Nerubian.",3.0,,,EPIC,1.0,Can you hold these eggs for just a second?  I promise they're not full of giant enraged undead spider things.,,,,,,
LOE_019e,ROGUE,ENCHANTMENT,Unearthed Raptor,LOE,,,,,,,,,,,,,
TB_KTRAF_3,NEUTRAL,MINION,Gluth,TB,"At the end of your turn, summon a random Undead.",4.0,3.0,4.0,LEGENDARY,,,,,,,,
EX1_160a,DRUID,SPELL,Summon a Panther,EXPERT1,Summon a 3/2 Panther.,0.0,,,,,,,,,,,
BRMA12_2H,NEUTRAL,HERO_POWER,Brood Affliction,BRM,"<b>Hero Power</b>
At the end of your turn, add a Brood Affliction card to your opponent's hand.",0.0,,,,,,,,,,,
CFM_630,ROGUE,SPELL,Counterfeit Coin,GANGS,Gain 1 Mana Crystal this turn only.,0.0,,,RARE,1.0,There is something funny about this coin… can't quite put my finger on it…,,,,,,
EX1_246,SHAMAN,SPELL,Hex,CORE,Transform a minion into a 0/1 Frog with <b>Taunt</b>.,3.0,,,FREE,1.0,"If you Hex a Murloc... it really isn't much of a change, is it?",,Unlocked at Level 1.,Unlocked at Level 47.,,,
EX1_582,NEUTRAL,MINION,Dalaran Mage,CORE,<b>Spell Damage +1</b>,3.0,1.0,4.0,COMMON,1.0,You don't see a lot of Dalaran warriors.,,,Unlocked at Mage Level 59.,,,
KAR_036e,NEUTRAL,ENCHANTMENT,Eating,KARA,Increased Health.,,,,,,,,,,,,
EX1_166a,DRUID,SPELL,Moonfire,EXPERT1,Deal 2 damage.,0.0,,,,,,,,,,,
AT_003,MAGE,MINION,Fallen Hero,TGT,Your Hero Power deals 1 extra damage.,2.0,3.0,2.0,RARE,1.0,And he can't get up.,,,,,,
BRMA02_2_2c_TB,NEUTRAL,SPELL,Jeering Crowd,TB,Summon a 1/1 Spectator with <b>Taunt</b>.,0.0,,,,,,,,,,,
CFM_621t30,NEUTRAL,SPELL,Kingsblood,GANGS,Draw 3 cards.,10.0,,,,,,,,,,,
KARA_08_04,NEUTRAL,SPELL,Empowerment,KARA,Give your hero +8 Attack this turn.,2.0,,,,,,,,,,,
CFM_666,NEUTRAL,MINION,Grook Fu Master,GANGS,<b>Windfury</b>,5.0,3.0,5.0,COMMON,1.0,"Grook Fu, the ancient Hozen art of bashing heads with a stick.",,,,,,
BRMA14_4H,NEUTRAL,HERO_POWER,Activate Toxitron,BRM,"<b>Hero Power</b>
Activate Toxitron!",2.0,,,,,,,,,,,
EX1_066,NEUTRAL,MINION,Acidic Swamp Ooze,CORE,<b>Battlecry:</b> Destroy your opponent's weapon.,2.0,3.0,2.0,COMMON,1.0,Oozes love Flamenco.  Don't ask.,,,Unlocked at Rogue Level 57.,,ALLIANCE,
GVG_030ae,DRUID,ENCHANTMENT,Attack Mode,GVG,+1 Attack.,,,,,,,,,,,,
EX1_166b,DRUID,SPELL,Dispel,EXPERT1,<b>Silence</b> a minion.,0.0,,,,,,,,,,,
AT_097,NEUTRAL,MINION,Tournament Attendee,TGT,<b>Taunt</b>,1.0,2.0,1.0,COMMON,1.0,He was so excited to get season tickets to this year's Grand Tournament.  He normally doesn't get them at first and has to buy them from Ogre scalpers.,,,,,,
KAR_036,NEUTRAL,MINION,Arcane Anomaly,KARA,"Whenever you cast a spell, give this minion
+1 Health.",1.0,2.0,1.0,COMMON,1.0,"He used to get work as a Spatial Anomaly, but he got tired of having his polarity reversed.",,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,,
CRED_23,NEUTRAL,MINION,Christopher Yim,CREDITS,"<b>Battlecry:</b> Your emotes are now spoken in ""Radio Voice.""",4.0,6.0,5.0,LEGENDARY,,,,,,,,
NEW1_024,NEUTRAL,MINION,Captain Greenskin,EXPERT1,<b>Battlecry:</b> Give your weapon +1/+1.,5.0,5.0,4.0,LEGENDARY,1.0,He was <i>this close</i> to piloting a massive juggernaut into Stormwind Harbor. If it weren't for those pesky kids!,PIRATE,,,,,
OG_096,PRIEST,MINION,Twilight Darkmender,OG,"<b>Battlecry:</b> If your C'Thun  has at least 10 Attack, restore 10 Health to your hero.",5.0,6.0,5.0,RARE,1.0,"First she separates them from the lights, washes them in cold water, and hang-dries.",,,,,,
LOE_053,NEUTRAL,MINION,Djinni of Zephyrs,LOE,"After you cast a spell on another friendly minion, cast a copy of it on this one.",5.0,4.0,6.0,EPIC,1.0,"If you want your wish granted, don't rub him the wrong way.",,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,,
XXX_108,NEUTRAL,MINION,Set all minions to 1 health,CHEAT,"Set every minion's health to 1, and then explode in nothingness.",0.0,0.0,0.0,COMMON,,,,,,,,
EX1_103e,NEUTRAL,ENCHANTMENT,Mrghlglhal,EXPERT1,+2 Health.,,,,,,,,,,,,
CS2_049_H1_AT_132,SHAMAN,HERO_POWER,Totemic Slam,HERO_SKINS,"<b>Hero Power</b>
Summon a Totem of your choice.",2.0,,,,,,,,,,,
CFM_853e,NEUTRAL,ENCHANTMENT,Smuggling,GANGS,+1/+1 from Grimestreet Smuggler.,,,,,,,,,,,,
CS2_221e,NEUTRAL,ENCHANTMENT,Sharp!,EXPERT1,+2 Attack from Spiteful Smith.,,,,,,,,,,,,
AT_125,NEUTRAL,MINION,Icehowl,TGT,"<b>Charge</b>
Can't attack heroes.",9.0,10.0,10.0,LEGENDARY,1.0,This massive yeti just closes his eyes and charges at the nearest target.  The nearest Target is a couple blocks away and has sick deals on skateboards.,,,,,,
EX1_564,NEUTRAL,MINION,Faceless Manipulator,EXPERT1,<b>Battlecry:</b> Choose a minion and become a copy of it.,5.0,3.0,3.0,EPIC,1.0,"The Faceless Ones are servants of Yogg-Saron, and they feed on fear. Right now they are feeding on your fear of accidentally disenchanting all your good cards.",,,,Become a copy of a minion.,,
GVG_041,DRUID,SPELL,Dark Wispers,GVG,<b>Choose One -</b> Summon 5 Wisps; or Give a minion +5/+5 and <b>Taunt</b>.,6.0,,,EPIC,1.0,Don't worry; we fired the person who named this card.,,,,,,
CFM_661e,PRIEST,ENCHANTMENT,Shrunk,GANGS,-3 Attack this turn.,,,,,,,,,,,,
AT_119e,NEUTRAL,ENCHANTMENT,Inspired,TGT,Increased stats.,,,,,,,,,,,,
BRM_010t,DRUID,MINION,Druid of the Flame,BRM,,3.0,5.0,2.0,COMMON,,,BEAST,,,,,
TB_CoOpBossSpell_5,NEUTRAL,SPELL,Double Zap,TB,Deal Attack damage to both players.,0.0,,,,,,,,,,,
CFM_750,WARLOCK,MINION,Krul the Unshackled,GANGS,"[x]<b>Battlecry:</b> If your deck has
no duplicates, summon all
 Demons from your hand. ",9.0,7.0,9.0,LEGENDARY,1.0,"Spicklefizz pondered his life choices as he looked at the chain around his neck. ""Become a warlock,"" they said. ""You get to enslave demons,"" they said.",DEMON,,,,,
EX1_130a,PALADIN,MINION,Defender,EXPERT1,,1.0,2.0,1.0,COMMON,,,,,,,,
NAX10_02H,NEUTRAL,WEAPON,Hook,NAXX,"<b>Windfury</b>
<b>Deathrattle:</b> Put this weapon into your hand.",3.0,4.0,,,,,,,,,,8.0
EX1_622,PRIEST,SPELL,Shadow Word: Death,CORE,Destroy a minion with 5 or more Attack.,3.0,,,COMMON,1.0,"If you miss, it leaves a lightning-bolt-shaped scar on your target.",,Unlocked at Level 8.,Unlocked at Level 43.,,,
EX1_577,NEUTRAL,MINION,The Beast,EXPERT1,<b>Deathrattle:</b> Summon a 3/3 Finkle Einhorn for your opponent.,6.0,9.0,7.0,LEGENDARY,1.0,He lives in Blackrock Mountain.  He eats Gnomes.  That's pretty much it.,BEAST,,,,,
AT_132_WARRIOR,WARRIOR,HERO_POWER,Tank Up!,TGT,"<b>Hero Power</b>
Gain 4 Armor.",2.0,,,,,,,,,,,
LOEA09_12,NEUTRAL,MINION,Hungry Naga,LOE,,4.0,2.0,1.0,,,,,,,,,
CFM_621t28,NEUTRAL,SPELL,Netherbloom,GANGS,Summon an 8/8 Demon.,10.0,,,,,,,,,,,
KAR_a10_Boss1H_TB,NEUTRAL,HERO,White King,TB,,,,10.0,,,,,,,,,
DREAM_03,DREAM,MINION,Emerald Drake,EXPERT1,,4.0,7.0,6.0,,,,DRAGON,,,,,
GVG_092t,NEUTRAL,MINION,Chicken,GVG,,1.0,1.0,1.0,,,,BEAST,,,,,
KARA_08_02eH,NEUTRAL,ENCHANTMENT,Nether Rage,KARA,+8 Attack.,,,,,,,,,,,,
CFM_621t17,NEUTRAL,SPELL,Stonescale Oil,GANGS,Gain 7 Armor.,5.0,,,,,,,,,,,
TB_BlingBrawl_Hero1e,ROGUE,ENCHANTMENT,Sharpened,TB,+1 Attack,,,,,,,,,,,,
BRMA13_7,NEUTRAL,MINION,Whirling Ash,BRM,<b>Windfury</b>,0.0,4.0,5.0,,,,,,,,,
KAR_097,NEUTRAL,MINION,"Medivh, the Guardian",KARA,"<b>Battlecry:</b> Equip Atiesh, Greatstaff of the Guardian.",8.0,7.0,7.0,LEGENDARY,1.0,"If you think the party's great now, just wait 'til he invites the orcs over!",,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,,
KARA_00_09,MAGE,SPELL,Mage Armor,KARA,Gain 10 Armor.,1.0,,,,,,,,,,,
KARA_08_02H,NEUTRAL,HERO_POWER,Nether Rage,KARA,"<b>Hero Power</b>
Give your hero +8 Attack this turn.",1.0,,,,,,,,,,,
TB_KTRAF_H_2,NEUTRAL,HERO,Rafaam,TB,,,,60.0,FREE,,,,,,,,
NAX4_03H,NEUTRAL,MINION,Skeleton,NAXX,,5.0,5.0,5.0,,,,,,,,,
KARA_07_03heroic,NEUTRAL,SPELL,Murlocs Escaping!,KARA,Summon two random Murlocs.,1.0,,,,,,,,,,,
CFM_690,ROGUE,SPELL,Jade Shuriken,GANGS,"Deal $2 damage.
<b>Combo:</b> Summon a{1} {0} <b>Jade Golem</b>.",2.0,,,COMMON,1.0,"Good news is, after you remove it from your wound, you can use it to pay your medical bills!",,,,,,
GVG_104,NEUTRAL,MINION,Hobgoblin,GVG,"Whenever you play a 1-Attack minion, give it +2/+2.",3.0,2.0,3.0,EPIC,1.0,Hobgoblins are meeting next week to discuss union benefits.  First on the list: dental plan.,,,,,,
OG_321,NEUTRAL,MINION,Crazed Worshipper,OG,"<b>Taunt.</b> Whenever this minion takes damage, give your C'Thun +1/+1 <i>(wherever it is).</i>",5.0,3.0,6.0,EPIC,1.0,Every month they share a pancake breakfast with the Perfectly Rational Worshippers.,,,,,,
EX1_409e,WARRIOR,ENCHANTMENT,Upgraded,EXPERT1,+1 Attack and +1 Durability.,,,,,,,,,,,,
CFM_621t18,NEUTRAL,SPELL,Felbloom,GANGS,Deal $4 damage to all minions.,5.0,,,,,,,,,,,
EX1_302,WARLOCK,SPELL,Mortal Coil,CORE,"Deal $1 damage to a minion. If that kills it, draw a card.",1.0,,,COMMON,1.0,"If your spells look like horrifying skulls, let's be honest, you should get to draw some cards.",,Unlocked at Level 4.,Unlocked at Level 43.,,,
CFM_699,WARLOCK,MINION,Seadevil Stinger,GANGS,"[x]<b>Battlecry:</b> The next Murloc
you play this turn costs
 Health instead of Mana.",4.0,4.0,2.0,RARE,1.0,Pretty harmless unless you're a Seadevil.,MURLOC,,,,,
OG_295,NEUTRAL,MINION,Cult Apothecary,OG,"<b>Battlecry:</b> For each enemy minion, restore 2 Health to your hero.",5.0,4.0,4.0,COMMON,1.0,Cults need pharmacists too.,,,,,,
BRM_002,MAGE,MINION,Flamewaker,BRM,"After you cast a spell, deal 2 damage randomly split among all enemies.",3.0,2.0,4.0,RARE,1.0,"Flamewakers HATE being confused for Flamewalkers. They just wake up fire, they don’t walk on it. Walking on fire is CRAZY.",,"Unlocked in Blackwing Lair, in the Blackrock Mountain adventure.","Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",,,
AT_068e,WARRIOR,ENCHANTMENT,Bolstered,TGT,+2/+2.,,,,,,,,,,,,
CS2_049_H1,SHAMAN,HERO_POWER,Totemic Call,HERO_SKINS,"<b>Hero Power</b>
Summon a random Totem.",2.0,,,FREE,,,,,,,,
FP1_008,NEUTRAL,MINION,Spectral Knight,NAXX,Can't be targeted by spells or Hero Powers.,5.0,4.0,6.0,COMMON,1.0,What do Faerie Dragons and Spectral Knights have in common?  They both love pasta!,,"Unlocked in The Military Quarter, in the Naxxramas adventure.","Crafting unlocked in The Military Quarter, in the Naxxramas adventure.",,,
XXX_096,NEUTRAL,MINION,AI Buddy - Damage Own Hero 5,CHEAT,Spawn into play to smack your own hero for 5.,0.0,1.0,1.0,,,,,,,,,
EX1_169,DRUID,SPELL,Innervate,CORE,Gain 2 Mana Crystals this turn only.,0.0,,,FREE,1.0,"Some druids still have flashbacks from strangers yelling ""Innervate me!!"" at them.",,Unlocked at Level 1.,Unlocked at Level 36.,,,
KAR_030a,NEUTRAL,MINION,Pantry Spider,KARA,"<b>Battlecry:</b> Summon a
1/3 Spider.",3.0,1.0,3.0,COMMON,1.0,"You have to admit, they make a cute couple.",BEAST,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,,
XXX_100,NEUTRAL,MINION,Yogg-Saron Test (Manual),CHEAT,<b>Battlecry:</b> Cast each spell you've cast this game <i>(targets chosen randomly)</i>.,0.0,7.0,5.0,LEGENDARY,,,,,,,,
BRMA09_2,NEUTRAL,HERO_POWER,Open the Gates,BRM,"<b>Hero Power</b>
Summon three 1/1 Whelps. Get a new Hero Power.",2.0,,,,,,,,,,,
TB_ClassRandom_PickSecondClass,NEUTRAL,ENCHANTMENT,Pick your second class,TB,,,,,,,,,,,,,
KAR_075,DRUID,SPELL,Moonglade Portal,KARA,"Restore #6 Health. Summon a random
6-Cost minion.",6.0,,,RARE,1.0,Ain't no party like a Moonglade party ‘cause a Moonglade party got bears.,,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,,
LOE_116,WARLOCK,MINION,Reliquary Seeker,LOE,"<b>Battlecry:</b> If you have 6 other minions, gain +4/+4.",1.0,1.0,1.0,RARE,1.0,The Reliquary considers itself the equal of the League of Explorers.  The League of Explorers doesn't.,,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,,
BRMA07_2_2_TB,NEUTRAL,HERO_POWER,ME SMASH,TB,"<b>Hero Power</b>
Destroy a random enemy minion.",2.0,,,,,,,,,,,
TB_Superfriends001e,ROGUE,ENCHANTMENT,Facilitated,TB,The next legend you cast this turn costs (3) less.,,,,,,,,,,,,
CS2_102_H1,WARRIOR,HERO_POWER,Armor Up!,HERO_SKINS,"<b>Hero Power</b>
Gain 2 Armor.",2.0,,,FREE,,,,,,,,
NAX15_04a,NEUTRAL,ENCHANTMENT,Slave of Kel'Thuzad,NAXX,MINE!,,,,,,,,,,,,
OG_254e,NEUTRAL,ENCHANTMENT,Secretly Sated,OG,Increased stats.,,,,,,,,,,,,
NAX11_03,NEUTRAL,MINION,Fallout Slime,NAXX,,1.0,2.0,2.0,,,,,,,,,
BRMA05_3e,NEUTRAL,ENCHANTMENT,Living Bomb,BRM,"On Geddon's turn, deal 5 damage to all of your stuff.",,,,,,,,,,,,
AT_014,PRIEST,MINION,Shadowfiend,TGT,"Whenever you draw a card, reduce its Cost by (1).",3.0,3.0,3.0,EPIC,1.0,"Hopes to be promoted to ""Shadowfriend"" someday.",,,,,,
OG_281,NEUTRAL,MINION,Beckoner of Evil,OG,<b>Battlecry:</b> Give your C'Thun +2/+2 <i>(wherever it is).</i>,2.0,2.0,3.0,COMMON,1.0,"Here, Evil!  C'mon boy!",,Unlocked when opening a Whispers of the Old Gods pack.,Crafting unlocked after opening a Whispers of the Old Gods pack.,,,
LOEA01_02,NEUTRAL,HERO_POWER,Blessings of the Sun,LOE,"<b>Passive Hero Power</b>
Whoever controls the Rod of the Sun is <b>Immune.</b>",0.0,,,,,,,,,,,
OG_034,NEUTRAL,MINION,Silithid Swarmer,OG,Can only attack if your hero attacked this turn.,3.0,3.0,5.0,RARE,1.0,"If your hero doesn't attack, it's just ""Silithid Loner"".",BEAST,,,,,
