card_id,action,cost
LOE_118,DISENCHANT_NORMAL,20
LOE_118,DISENCHANT_GOLDEN,100
GVG_012,CRAFTING_NORMAL,100
GVG_012,CRAFTING_GOLDEN,800
GVG_012,DISENCHANT_NORMAL,20
GVG_012,DISENCHANT_GOLDEN,100
AT_010,CRAFTING_NORMAL,100
AT_010,CRAFTING_GOLDEN,800
AT_010,DISENCHANT_NORMAL,20
AT_010,DISENCHANT_GOLDEN,100
BRM_003,CRAFTING_NORMAL,40
BRM_003,CRAFTING_GOLDEN,400
BRM_003,DISENCHANT_NORMAL,5
BRM_003,DISENCHANT_GOLDEN,50
AT_001,CRAFTING_NORMAL,40
AT_001,CRAFTING_GOLDEN,400
AT_001,DISENCHANT_NORMAL,5
AT_001,DISENCHANT_GOLDEN,50
CFM_064,CRAFTING_NORMAL,400
CFM_064,CRAFTING_GOLDEN,1600
CFM_064,DISENCHANT_NORMAL,100
CFM_064,DISENCHANT_GOLDEN,400
LOEA16_24H,CRAFTING_NORMAL,1600
LOEA16_24H,CRAFTING_GOLDEN,3200
LOEA16_24H,DISENCHANT_NORMAL,400
LOEA16_24H,DISENCHANT_GOLDEN,1600
KAR_041,CRAFTING_NORMAL,100
KAR_041,CRAFTING_GOLDEN,800
KAR_041,DISENCHANT_NORMAL,20
KAR_041,DISENCHANT_GOLDEN,100
EX1_507,CRAFTING_NORMAL,400
EX1_507,CRAFTING_GOLDEN,1600
EX1_507,DISENCHANT_NORMAL,100
EX1_507,DISENCHANT_GOLDEN,400
EX1_028,CRAFTING_NORMAL,40
EX1_028,CRAFTING_GOLDEN,400
EX1_028,DISENCHANT_NORMAL,5
EX1_028,DISENCHANT_GOLDEN,50
AT_061,CRAFTING_NORMAL,400
AT_061,CRAFTING_GOLDEN,1600
AT_061,DISENCHANT_NORMAL,100
AT_061,DISENCHANT_GOLDEN,400
OG_286,CRAFTING_NORMAL,40
OG_286,CRAFTING_GOLDEN,400
OG_286,DISENCHANT_NORMAL,5
OG_286,DISENCHANT_GOLDEN,50
OG_338,CRAFTING_NORMAL,1600
OG_338,CRAFTING_GOLDEN,3200
OG_338,DISENCHANT_NORMAL,400
OG_338,DISENCHANT_GOLDEN,1600
AT_043,CRAFTING_NORMAL,400
AT_043,CRAFTING_GOLDEN,1600
AT_043,DISENCHANT_NORMAL,100
AT_043,DISENCHANT_GOLDEN,400
GVG_011,CRAFTING_NORMAL,40
GVG_011,CRAFTING_GOLDEN,400
GVG_011,DISENCHANT_NORMAL,5
GVG_011,DISENCHANT_GOLDEN,50
OG_202b,CRAFTING_NORMAL,100
OG_202b,CRAFTING_GOLDEN,800
OG_202b,DISENCHANT_NORMAL,20
OG_202b,DISENCHANT_GOLDEN,100
CFM_061,CRAFTING_NORMAL,100
CFM_061,CRAFTING_GOLDEN,800
CFM_061,DISENCHANT_NORMAL,20
CFM_061,DISENCHANT_GOLDEN,100
CS2_028,CRAFTING_NORMAL,100
CS2_028,CRAFTING_GOLDEN,800
CS2_028,DISENCHANT_NORMAL,20
CS2_028,DISENCHANT_GOLDEN,100
CFM_658,CRAFTING_NORMAL,100
CFM_658,CRAFTING_GOLDEN,800
CFM_658,DISENCHANT_NORMAL,20
CFM_658,DISENCHANT_GOLDEN,100
GVG_047,CRAFTING_NORMAL,400
GVG_047,CRAFTING_GOLDEN,1600
GVG_047,DISENCHANT_NORMAL,100
GVG_047,DISENCHANT_GOLDEN,400
EX1_165t1,CRAFTING_NORMAL,40
EX1_165t1,CRAFTING_GOLDEN,400
EX1_165t1,DISENCHANT_NORMAL,5
EX1_165t1,DISENCHANT_GOLDEN,50
CFM_697,CRAFTING_NORMAL,400
CFM_697,CRAFTING_GOLDEN,1600
CFM_697,DISENCHANT_NORMAL,100
CFM_697,DISENCHANT_GOLDEN,400
AT_016,CRAFTING_NORMAL,400
AT_016,CRAFTING_GOLDEN,1600
AT_016,DISENCHANT_NORMAL,100
AT_016,DISENCHANT_GOLDEN,400
OG_316,CRAFTING_NORMAL,1600
OG_316,CRAFTING_GOLDEN,3200
OG_316,DISENCHANT_NORMAL,400
OG_316,DISENCHANT_GOLDEN,1600
LOEA10_5,CRAFTING_NORMAL,40
LOEA10_5,CRAFTING_GOLDEN,400
LOEA10_5,DISENCHANT_NORMAL,5
LOEA10_5,DISENCHANT_GOLDEN,50
EX1_130,CRAFTING_NORMAL,40
EX1_130,CRAFTING_GOLDEN,400
EX1_130,DISENCHANT_NORMAL,5
EX1_130,DISENCHANT_GOLDEN,50
EX1_284,CRAFTING_NORMAL,100
EX1_284,CRAFTING_GOLDEN,800
EX1_284,DISENCHANT_NORMAL,20
EX1_284,DISENCHANT_GOLDEN,100
LOE_038,CRAFTING_NORMAL,400
LOE_038,CRAFTING_GOLDEN,1600
LOE_038,DISENCHANT_NORMAL,100
LOE_038,DISENCHANT_GOLDEN,400
AT_083,CRAFTING_NORMAL,40
AT_083,CRAFTING_GOLDEN,400
AT_083,DISENCHANT_NORMAL,5
AT_083,DISENCHANT_GOLDEN,50
GVG_009,CRAFTING_NORMAL,400
GVG_009,CRAFTING_GOLDEN,1600
GVG_009,DISENCHANT_NORMAL,100
GVG_009,DISENCHANT_GOLDEN,400
EX1_349,CRAFTING_NORMAL,100
EX1_349,CRAFTING_GOLDEN,800
EX1_349,DISENCHANT_NORMAL,20
EX1_349,DISENCHANT_GOLDEN,100
BRM_010a,CRAFTING_NORMAL,40
BRM_010a,CRAFTING_GOLDEN,400
BRM_010a,DISENCHANT_NORMAL,5
BRM_010a,DISENCHANT_GOLDEN,50
CFM_338,CRAFTING_NORMAL,100
CFM_338,CRAFTING_GOLDEN,800
CFM_338,DISENCHANT_NORMAL,20
CFM_338,DISENCHANT_GOLDEN,100
GVG_097,CRAFTING_NORMAL,100
GVG_097,CRAFTING_GOLDEN,800
GVG_097,DISENCHANT_NORMAL,20
GVG_097,DISENCHANT_GOLDEN,100
CFM_852,CRAFTING_NORMAL,100
CFM_852,CRAFTING_GOLDEN,800
CFM_852,DISENCHANT_NORMAL,20
CFM_852,DISENCHANT_GOLDEN,100
EX1_578,CRAFTING_NORMAL,100
EX1_578,CRAFTING_GOLDEN,800
EX1_578,DISENCHANT_NORMAL,20
EX1_578,DISENCHANT_GOLDEN,100
CFM_654,CRAFTING_NORMAL,40
CFM_654,CRAFTING_GOLDEN,400
CFM_654,DISENCHANT_NORMAL,5
CFM_654,DISENCHANT_GOLDEN,50
LOE_020,CRAFTING_NORMAL,40
LOE_020,CRAFTING_GOLDEN,400
LOE_020,DISENCHANT_NORMAL,5
LOE_020,DISENCHANT_GOLDEN,50
CFM_781,CRAFTING_NORMAL,1600
CFM_781,CRAFTING_GOLDEN,3200
CFM_781,DISENCHANT_NORMAL,400
CFM_781,DISENCHANT_GOLDEN,1600
GVG_090,CRAFTING_NORMAL,100
GVG_090,CRAFTING_GOLDEN,800
GVG_090,DISENCHANT_NORMAL,20
GVG_090,DISENCHANT_GOLDEN,100
GVG_120,CRAFTING_NORMAL,1600
GVG_120,CRAFTING_GOLDEN,3200
GVG_120,DISENCHANT_NORMAL,400
GVG_120,DISENCHANT_GOLDEN,1600
EX1_586,CRAFTING_NORMAL,400
EX1_586,CRAFTING_GOLDEN,1600
EX1_586,DISENCHANT_NORMAL,100
EX1_586,DISENCHANT_GOLDEN,400
OG_276,CRAFTING_NORMAL,400
OG_276,CRAFTING_GOLDEN,1600
OG_276,DISENCHANT_NORMAL,100
OG_276,DISENCHANT_GOLDEN,400
KAR_028,CRAFTING_NORMAL,40
KAR_028,CRAFTING_GOLDEN,400
KAR_028,DISENCHANT_NORMAL,5
KAR_028,DISENCHANT_GOLDEN,50
AT_025,CRAFTING_NORMAL,400
AT_025,CRAFTING_GOLDEN,1600
AT_025,DISENCHANT_NORMAL,100
AT_025,DISENCHANT_GOLDEN,400
CFM_321,CRAFTING_NORMAL,100
CFM_321,CRAFTING_GOLDEN,800
CFM_321,DISENCHANT_NORMAL,20
CFM_321,DISENCHANT_GOLDEN,100
EX1_082,CRAFTING_NORMAL,40
EX1_082,CRAFTING_GOLDEN,400
EX1_082,DISENCHANT_NORMAL,5
EX1_082,DISENCHANT_GOLDEN,50
FP1_017,CRAFTING_NORMAL,40
FP1_017,CRAFTING_GOLDEN,400
FP1_017,DISENCHANT_NORMAL,5
FP1_017,DISENCHANT_GOLDEN,50
FP1_001,CRAFTING_NORMAL,40
FP1_001,CRAFTING_GOLDEN,400
FP1_001,DISENCHANT_NORMAL,5
FP1_001,DISENCHANT_GOLDEN,50
AT_089,CRAFTING_NORMAL,40
AT_089,CRAFTING_GOLDEN,400
AT_089,DISENCHANT_NORMAL,5
AT_089,DISENCHANT_GOLDEN,50
CFM_646,CRAFTING_NORMAL,40
CFM_646,CRAFTING_GOLDEN,400
CFM_646,DISENCHANT_NORMAL,5
CFM_646,DISENCHANT_GOLDEN,50
AT_084,CRAFTING_NORMAL,40
AT_084,CRAFTING_GOLDEN,400
AT_084,DISENCHANT_NORMAL,5
AT_084,DISENCHANT_GOLDEN,50
tt_010a,CRAFTING_NORMAL,400
tt_010a,CRAFTING_GOLDEN,1600
tt_010a,DISENCHANT_NORMAL,100
tt_010a,DISENCHANT_GOLDEN,400
EX1_559,CRAFTING_NORMAL,1600
EX1_559,CRAFTING_GOLDEN,3200
EX1_559,DISENCHANT_NORMAL,400
EX1_559,DISENCHANT_GOLDEN,1600
EX1_624,CRAFTING_NORMAL,100
EX1_624,CRAFTING_GOLDEN,800
EX1_624,DISENCHANT_NORMAL,20
EX1_624,DISENCHANT_GOLDEN,100
OG_044a,CRAFTING_NORMAL,40
OG_044a,CRAFTING_GOLDEN,400
OG_044a,DISENCHANT_NORMAL,5
OG_044a,DISENCHANT_GOLDEN,50
AT_044,CRAFTING_NORMAL,400
AT_044,CRAFTING_GOLDEN,1600
AT_044,DISENCHANT_NORMAL,100
AT_044,DISENCHANT_GOLDEN,400
EX1_345t,CRAFTING_NORMAL,400
EX1_345t,CRAFTING_GOLDEN,1600
EX1_345t,DISENCHANT_NORMAL,100
EX1_345t,DISENCHANT_GOLDEN,400
EX1_009,CRAFTING_NORMAL,100
EX1_009,CRAFTING_GOLDEN,800
EX1_009,DISENCHANT_NORMAL,20
EX1_009,DISENCHANT_GOLDEN,100
CS2_031,CRAFTING_NORMAL,40
CS2_031,CRAFTING_GOLDEN,400
CS2_031,DISENCHANT_NORMAL,5
CS2_031,DISENCHANT_GOLDEN,50
